Reference,Epoch,Constellation,LEO Satellites,GNSS Satellites,GDOP,PDOP,HDOP,VDOP,TDOP,LEO Satellite IDs,GNSS Satellite IDs,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites,NavIC Satellites
HKSL,2025-03-31 12:36:00,CENTISPACE,6,49,0.6667040153972486,0.6058262140011939,0.33859285839654896,0.5023746389039507,0.2783322521300654,"90007, 90008, 90018, 90019, 90020, 90051","C06, C07, C08, C09, C10, C11, C13, C14, C16, C24, C25, C27, C28, C32, C33, C38, C39, C40, C41, C42, C43, E07, E08, E13, E15, E19, E21, E26, E29, E33, G05, G06, G11, G12, G13, G15, G18, G20, G23, G24, G29, G30, R02, R03, R04, R17, R18, R19, R24",12,7,9,21,0,0
HongKong1,2025-03-31 12:36:00,CENTISPACE,2,17,1.9395056123476806,1.6257549956796284,0.8734207365388152,1.3712095109651414,1.0576401629811922,"90007, 90020","C06, C10, C11, C16, C28, C39, C41, C43, E07, E13, E29, G11, G15, G24, G29, R04, R17",4,2,3,8,0,0
HongKong2,2025-03-31 12:36:00,CENTISPACE,1,24,1.6528697890870077,1.4104915231342696,0.7309308690952003,1.2063276509461958,0.8616798725993882,90007,"C06, C07, C10, C11, C16, C25, C28, C33, C38, C39, C41, C43, E07, E26, E29, G05, G13, G15, G24, G29, R03, R17, R18, R24",5,4,3,12,0,0
Neony,2025-03-31 12:36:00,CENTISPACE,0,6,14.763094624895208,11.042629324351372,4.084097716185202,10.259620277557824,9.79843357422935,,"C27, E18, E31, E33, G18, R19",1,1,3,1,0,0
UPWr,2025-03-31 12:36:00,CENTISPACE,1,15,1.8562675212770543,1.663388432286988,1.2985207864796071,1.03956954733512,0.8239344839742391,90048,"C13, C27, C29, C30, C36, E10, E12, E18, E26, E31, E33, G16, G18, G26, R20",3,1,6,5,0,0
WROC,2025-03-31 12:36:00,CENTISPACE,3,47,0.6285931563361359,0.5775399200165386,0.3396623789119274,0.46709937654058176,0.24814712768822433,"90006, 90048, 90049","C08, C13, C14, C27, C28, C29, C30, C32, C33, C36, C38, C41, C45, E07, E08, E10, E12, E16, E18, E23, E24, E25, E26, E31, E33, G05, G07, G08, G10, G13, G15, G16, G18, G23, G26, G27, G29, G31, R02, R03, R04, R09, R11, R16, R18, R19, R20",13,9,12,13,0,0
HKSL,2025-03-31 12:36:30,CENTISPACE,7,49,0.6502603384178802,0.5920927042704661,0.3330113922886569,0.4895683640272152,0.2688210134439316,"90007, 90008, 90018, 90019, 90020, 90050, 90051","C06, C07, C08, C09, C10, C11, C13, C14, C16, C24, C25, C27, C28, C32, C33, C38, C39, C40, C41, C42, C43, E07, E08, E13, E15, E19, E21, E26, E29, E33, G05, G06, G11, G12, G13, G15, G18, G20, G23, G24, G29, G30, R02, R03, R04, R17, R18, R19, R24",12,7,9,21,0,0
HongKong1,2025-03-31 12:36:30,CENTISPACE,2,17,1.9840132631283698,1.6607699657951083,0.8604358017104092,1.4204953750090321,1.0854269892453368,"90007, 90020","C06, C10, C11, C16, C28, C39, C41, C43, E07, E13, E29, G11, G15, G24, G29, R04, R17",4,2,3,8,0,0
HongKong2,2025-03-31 12:36:30,CENTISPACE,2,24,1.744077180303034,1.485647733380668,0.7367274992340793,1.2901092122651538,0.9135951089813611,"90007, 90018","C06, C07, C10, C11, C16, C25, C28, C33, C38, C39, C41, C43, E07, E26, E29, G05, G13, G15, G24, G29, R03, R17, R18, R24",5,4,3,12,0,0
Neony,2025-03-31 12:36:30,CENTISPACE,0,6,14.633821417493163,10.956048188994245,4.114465383388088,10.154120667417006,9.701223498070618,,"C27, E18, E31, E33, G18, R19",1,1,3,1,0,0
UPWr,2025-03-31 12:36:30,CENTISPACE,1,15,1.8509651349978666,1.6511693263714335,1.2681009563173524,1.0574876400870652,0.8364877683671033,90048,"C13, C27, C29, C30, C36, E10, E12, E18, E26, E31, E33, G16, G18, G26, R20",3,1,6,5,0,0
WROC,2025-03-31 12:36:30,CENTISPACE,3,47,0.6251879023505745,0.5749272979327943,0.3381862823627769,0.4649424010885091,0.2455982804036046,"90005, 90048, 90049","C08, C13, C14, C27, C28, C29, C30, C32, C33, C36, C38, C41, C45, E07, E08, E10, E12, E16, E18, E23, E24, E25, E26, E31, E33, G05, G07, G08, G10, G13, G15, G16, G18, G23, G26, G27, G29, G31, R02, R03, R04, R09, R11, R16, R18, R19, R20",13,9,12,13,0,0
HKSL,2025-03-31 12:37:00,CENTISPACE,7,49,0.6512193065859951,0.5929519148052352,0.33388399927890156,0.4900137225596049,0.26924823490442684,"90007, 90008, 90018, 90019, 90020, 90050, 90051","C06, C07, C08, C09, C10, C11, C13, C14, C16, C24, C25, C27, C28, C32, C33, C38, C39, C40, C41, C42, C43, E07, E08, E13, E15, E19, E21, E26, E29, E33, G05, G06, G11, G12, G13, G15, G18, G20, G23, G24, G29, G30, R02, R03, R04, R17, R18, R19, R24",12,7,9,21,0,0
HongKong1,2025-03-31 12:37:00,CENTISPACE,1,17,2.6181021043522823,2.1410704099251636,1.0789037090139662,1.8493645630142845,1.506743551025436,90007,"C06, C10, C11, C16, C28, C39, C41, C43, E07, E13, E29, G11, G15, G24, G29, R04, R17",4,2,3,8,0,0
HongKong2,2025-03-31 12:37:00,CENTISPACE,2,24,1.861202258069672,1.58072947702468,0.7590295196988567,1.38657126313812,0.9825315088631653,"90007, 90018","C06, C07, C10, C11, C16, C25, C28, C33, C38, C39, C41, C43, E07, E26, E29, G05, G13, G15, G24, G29, R03, R17, R18, R24",5,4,3,12,0,0
Neony,2025-03-31 12:37:00,CENTISPACE,0,6,14.507736798506503,10.87180098557858,4.144777612592068,10.050715159240312,9.606163143769335,,"C27, E18, E31, E33, G18, R19",1,1,3,1,0,0
UPWr,2025-03-31 12:37:00,CENTISPACE,0,15,2.059993558203001,1.8191830179548345,1.353328057229668,1.21570145279597,0.9665126005503506,,"C13, C27, C29, C30, C36, E10, E12, E18, E26, E31, E33, G16, G18, G26, R20",3,1,6,5,0,0
WROC,2025-03-31 12:37:00,CENTISPACE,3,47,0.6274059099775947,0.5767204325138653,0.33844859351571904,0.46696788629006536,0.24704598477982562,"90005, 90048, 90049","C08, C13, C14, C27, C28, C29, C30, C32, C33, C36, C38, C41, C45, E07, E08, E10, E12, E16, E18, E23, E24, E25, E26, E31, E33, G05, G07, G08, G10, G13, G15, G16, G18, G23, G26, G27, G29, G31, R02, R03, R04, R09, R11, R16, R18, R19, R20",13,9,12,13,0,0
HKSL,2025-03-31 12:37:30,CENTISPACE,7,49,0.6374183761123199,0.5807723601277797,0.3294002747788778,0.47832206018956636,0.2626892687516479,"90007, 90008, 90017, 90018, 90019, 90020, 90050","C06, C07, C08, C09, C10, C11, C13, C14, C16, C24, C25, C27, C28, C32, C33, C38, C39, C40, C41, C42, C43, E07, E08, E13, E15, E19, E21, E26, E29, E33, G05, G06, G11, G12, G13, G15, G18, G20, G23, G24, G29, G30, R02, R03, R04, R17, R18, R19, R24",12,7,9,21,0,0
HongKong1,2025-03-31 12:37:30,CENTISPACE,1,17,2.9064108839518443,2.359277469330262,1.1603181133150602,2.0542278484146745,1.6973609071332876,90007,"C06, C10, C11, C16, C28, C39, C41, C43, E07, E13, E29, G11, G15, G24, G29, R04, R17",4,2,3,8,0,0
HongKong2,2025-03-31 12:37:30,CENTISPACE,1,24,2.0112222778200555,1.7014265058823363,0.8253591051506516,1.4878287880209509,1.0724564773829832,90007,"C06, C07, C10, C11, C16, C25, C28, C33, C38, C39, C41, C43, E07, E26, E29, G05, G13, G15, G24, G29, R03, R17, R18, R24",5,4,3,12,0,0
Neony,2025-03-31 12:37:30,CENTISPACE,0,6,14.384697885153686,10.789781245597563,4.175001972360883,9.949308411072181,9.51315688503538,,"C27, E18, E31, E33, G18, R19",1,1,3,1,0,0
UPWr,2025-03-31 12:37:30,CENTISPACE,1,15,1.8174438523027565,1.636934189223736,1.298262254852215,0.9970299180443949,0.7896509459397326,90037,"C13, C27, C29, C30, C36, E10, E12, E18, E26, E31, E33, G16, G18, G26, R20",3,1,6,5,0,0
WROC,2025-03-31 12:37:30,CENTISPACE,3,47,0.6260870678117515,0.5760434750282561,0.33935346818223244,0.46547320949257615,0.245273177005737,"90005, 90037, 90048","C08, C13, C14, C27, C28, C29, C30, C32, C33, C36, C38, C41, C45, E07, E08, E10, E12, E16, E18, E23, E24, E25, E26, E31, E33, G05, G07, G08, G10, G13, G15, G16, G18, G23, G26, G27, G29, G31, R02, R03, R04, R09, R11, R16, R18, R19, R20",13,9,12,13,0,0
HKSL,2025-03-31 12:38:00,CENTISPACE,6,49,0.6486449855582537,0.5896826941947786,0.3342621219166273,0.4857926653260694,0.27021220819395697,"90007, 90017, 90018, 90019, 90020, 90050","C06, C07, C08, C09, C10, C11, C13, C14, C16, C24, C25, C27, C28, C32, C33, C38, C39, C40, C41, C42, C43, E07, E08, E13, E15, E19, E21, E26, E29, E33, G05, G06, G11, G12, G13, G15, G18, G20, G23, G24, G29, G30, R02, R03, R04, R17, R18, R19, R24",12,7,9,21,0,0
HongKong1,2025-03-31 12:38:00,CENTISPACE,0,17,3.1022332653697626,2.5032997422936756,1.2632472283821121,2.161183943988224,1.8323050054505545,,"C06, C10, C11, C16, C28, C39, C41, C43, E07, E13, E29, G11, G15, G24, G29, R04, R17",4,2,3,8,0,0
HongKong2,2025-03-31 12:38:00,CENTISPACE,1,24,2.031185938790246,1.7161050403426266,0.8481517305691169,1.491862980109762,1.0866001143244204,90007,"C06, C07, C10, C11, C16, C25, C28, C33, C38, C39, C41, C43, E07, E26, E29, G05, G13, G15, G24, G29, R03, R17, R18, R24",5,4,3,12,0,0
Neony,2025-03-31 12:38:00,CENTISPACE,0,6,14.264565419313218,10.709884907824863,4.2051055233462185,9.849808235512908,9.422111857912306,,"C27, E18, E31, E33, G18, R19",1,1,3,1,0,0
UPWr,2025-03-31 12:38:00,CENTISPACE,1,15,1.7948773668179154,1.6115001385124117,1.2642892131003132,0.9992524616250454,0.7903493313021097,90037,"C13, C27, C29, C30, C36, E10, E12, E18, E26, E31, E33, G16, G18, G26, R20",3,1,6,5,0,0
WROC,2025-03-31 12:38:00,CENTISPACE,3,47,0.6287885676201669,0.5781857837226195,0.33909304899605514,0.46831047887218874,0.2471361209351667,"90005, 90037, 90048","C08, C13, C14, C27, C28, C29, C30, C32, C33, C36, C38, C41, C45, E07, E08, E10, E12, E16, E18, E23, E24, E25, E26, E31, E33, G05, G07, G08, G10, G13, G15, G16, G18, G23, G26, G27, G29, G31, R02, R03, R04, R09, R11, R16, R18, R19, R20",13,9,12,13,0,0
HKSL,2025-03-31 12:38:30,CENTISPACE,6,49,0.6468303307261813,0.5878663004354846,0.3343739944954571,0.4835088613385027,0.26981973530421693,"90007, 90017, 90018, 90019, 90020, 90050","C06, C07, C08, C09, C10, C11, C13, C14, C16, C24, C25, C27, C28, C32, C33, C38, C39, C40, C41, C42, C43, E07, E08, E13, E15, E19, E21, E26, E29, E33, G05, G06, G11, G12, G13, G15, G18, G20, G23, G24, G29, G30, R02, R03, R04, R17, R18, R19, R24",12,7,9,21,0,0
HongKong1,2025-03-31 12:38:30,CENTISPACE,1,17,3.07583893534831,2.4759574006059846,1.2533880378003228,2.1352712886925165,1.8249438639555686,90007,"C06, C10, C11, C16, C28, C39, C41, C43, E07, E13, E29, G11, G15, G24, G29, R04, R17",4,2,3,8,0,0
HongKong2,2025-03-31 12:38:30,CENTISPACE,1,24,1.9601063600362354,1.6544782733790409,0.8369874925769071,1.4271476077663146,1.051055938364466,90007,"C06, C07, C10, C11, C16, C25, C28, C33, C38, C39, C41, C43, E07, E26, E29, G05, G13, G15, G24, G29, R03, R17, R18, R24",5,4,3,12,0,0
Neony,2025-03-31 12:38:30,CENTISPACE,0,6,14.147203647956156,10.632010232070312,4.235054815499747,9.752125526497299,9.332937880533446,,"C27, E18, E31, E33, G18, R19",1,1,3,1,0,0
UPWr,2025-03-31 12:38:30,CENTISPACE,0,15,2.0657592480730904,1.8230696044506423,1.3496994530395297,1.2255179187333884,0.9714826237909141,,"C13, C27, C29, C30, C36, E10, E12, E18, E26, E31, E33, G16, G18, G26, R20",3,1,6,5,0,0
WROC,2025-03-31 12:38:30,CENTISPACE,3,47,0.6309442591266532,0.5798491293864253,0.3388213678001744,0.47055827861404614,0.24872805486049607,"90005, 90037, 90048","C08, C13, C14, C27, C28, C29, C30, C32, C33, C36, C38, C41, C45, E07, E08, E10, E12, E16, E18, E23, E24, E25, E26, E31, E33, G05, G07, G08, G10, G13, G15, G16, G18, G23, G26, G27, G29, G31, R02, R03, R04, R09, R11, R16, R18, R19, R20",13,9,12,13,0,0
HKSL,2025-03-31 12:39:00,CENTISPACE,6,49,0.6471442232510503,0.5880876308791196,0.3338626897571204,0.48413093888033687,0.27008995555960513,"90007, 90017, 90018, 90019, 90020, 90050","C06, C07, C08, C09, C10, C11, C13, C14, C16, C24, C25, C27, C28, C32, C33, C38, C39, C40, C41, C42, C43, E07, E08, E13, E15, E19, E21, E26, E29, E33, G05, G06, G11, G12, G13, G15, G18, G20, G23, G24, G29, G30, R02, R03, R04, R17, R18, R19, R24",12,7,9,21,0,0
HongKong1,2025-03-31 12:39:00,CENTISPACE,1,17,3.0589897225553875,2.4609536136474883,1.2468247446979963,2.1217258881706207,1.8168999516139719,90007,"C06, C10, C11, C16, C28, C39, C41, C43, E07, E13, E29, G11, G15, G24, G29, R04, R17",4,2,3,8,0,0
HongKong2,2025-03-31 12:39:00,CENTISPACE,1,24,1.914030371331012,1.6128277364749897,0.8124111946899938,1.3932700234647324,1.0306788805610083,90007,"C06, C07, C10, C11, C16, C25, C28, C33, C38, C39, C41, C43, E07, E26, E29, G05, G13, G15, G24, G29, R03, R17, R18, R24",5,4,3,12,0,0
Neony,2025-03-31 12:39:00,CENTISPACE,0,6,14.032480219074161,10.556057725082578,4.264815893905505,9.656174195113017,9.245547382574603,,"C27, E18, E31, E33, G18, R19",1,1,3,1,0,0
UPWr,2025-03-31 12:39:00,CENTISPACE,0,15,2.0674973126961382,1.8241726724900011,1.3482369803874583,1.2287648203684143,0.9731080099076568,,"C13, C27, C29, C30, C36, E10, E12, E18, E26, E31, E33, G16, G18, G26, R20",3,1,6,5,0,0
WROC,2025-03-31 12:39:00,CENTISPACE,3,47,0.6325141171041131,0.5810149166150991,0.33855825013243246,0.4721828508073073,0.24999154987068092,"90005, 90037, 90048","C08, C13, C14, C27, C28, C29, C30, C32, C33, C36, C38, C41, C45, E07, E08, E10, E12, E16, E18, E23, E24, E25, E26, E31, E33, G05, G07, G08, G10, G13, G15, G16, G18, G23, G26, G27, G29, G31, R02, R03, R04, R09, R11, R16, R18, R19, R20",13,9,12,13,0,0
HKSL,2025-03-31 12:39:30,CENTISPACE,5,49,0.6665598379203753,0.6044453196607822,0.338782209517166,0.5005804220846958,0.2809766414999866,"90007, 90017, 90018, 90019, 90050","C06, C07, C08, C09, C10, C11, C13, C14, C16, C24, C25, C27, C28, C32, C33, C38, C39, C40, C41, C42, C43, E07, E08, E13, E15, E19, E21, E26, E29, E33, G05, G06, G11, G12, G13, G15, G18, G20, G23, G24, G29, G30, R02, R03, R04, R17, R18, R19, R24",12,7,9,21,0,0
HongKong1,2025-03-31 12:39:30,CENTISPACE,1,17,3.066859176532388,2.4702689596067464,1.2255087430321578,2.144844295875189,1.8175248212567325,90007,"C06, C10, C11, C16, C28, C39, C41, C43, E07, E13, E29, G11, G15, G24, G29, R04, R17",4,2,3,8,0,0
HongKong2,2025-03-31 12:39:30,CENTISPACE,0,24,2.0494043125146004,1.7330330181712108,0.8511823900153499,1.5095999407125629,1.0939170873890878,,"C06, C07, C10, C11, C16, C25, C28, C33, C38, C39, C41, C43, E07, E26, E29, G05, G13, G15, G24, G29, R03, R17, R18, R24",5,4,3,12,0,0
Neony,2025-03-31 12:39:30,CENTISPACE,0,6,13.920266093016197,10.481930078606753,4.294354313339387,9.561871114185987,9.159855344249463,,"C27, E18, E31, E33, G18, R19",1,1,3,1,0,0
UPWr,2025-03-31 12:39:30,CENTISPACE,0,15,2.069139399766445,1.825176502483259,1.3466473637811118,1.2319943761391137,0.974714620003631,,"C13, C27, C29, C30, C36, E10, E12, E18, E26, E31, E33, G16, G18, G26, R20",3,1,6,5,0,0
WROC,2025-03-31 12:39:30,CENTISPACE,3,47,0.6334974560028128,0.5816992324380927,0.3383413526582656,0.4731798031408795,0.25088848069006564,"90005, 90037, 90048","C08, C13, C14, C27, C28, C29, C30, C32, C33, C36, C38, C41, C45, E07, E08, E10, E12, E16, E18, E23, E24, E25, E26, E31, E33, G05, G07, G08, G10, G13, G15, G16, G18, G23, G26, G27, G29, G31, R02, R03, R04, R09, R11, R16, R18, R19, R20",13,9,12,13,0,0
HKSL,2025-03-31 12:40:00,CENTISPACE,6,49,0.6501744332868044,0.5910466318685028,0.331273477337684,0.48948340549573327,0.2709071292098377,"90006, 90007, 90017, 90018, 90019, 90050","C06, C07, C08, C09, C10, C11, C13, C14, C16, C24, C25, C27, C28, C32, C33, C38, C39, C40, C41, C42, C43, E07, E08, E13, E15, E19, E21, E26, E29, E33, G05, G06, G11, G12, G13, G15, G18, G20, G23, G24, G29, G30, R02, R03, R04, R17, R18, R19, R24",12,7,9,21,0,0
HongKong1,2025-03-31 12:40:00,CENTISPACE,3,17,2.081284172211557,1.7243239166080273,0.9218868217468663,1.4571951335617028,1.1655259911781892,"90007, 90017, 90019","C06, C10, C11, C16, C28, C39, C41, C43, E07, E13, E29, G11, G15, G24, G29, R04, R17",4,2,3,8,0,0
HongKong2,2025-03-31 12:40:00,CENTISPACE,1,24,2.043256994170171,1.7263557333478752,0.8446417473057669,1.5056176263485164,1.0929753090359555,90019,"C06, C07, C10, C11, C16, C25, C28, C33, C38, C39, C41, C43, E07, E26, E29, G05, G13, G15, G24, G29, R03, R17, R18, R24",5,4,3,12,0,0
Neony,2025-03-31 12:40:00,CENTISPACE,0,6,13.810435469144526,10.409532119599472,4.3236351616519055,9.469136071358378,9.075779244694756,,"C27, E18, E31, E33, G18, R19",1,1,3,1,0,0
UPWr,2025-03-31 12:40:00,CENTISPACE,0,15,2.0706832550966885,1.8260794877218938,1.3449304617744862,1.2352037679952734,0.9763005927782503,,"C13, C27, C29, C30, C36, E10, E12, E18, E26, E31, E33, G16, G18, G26, R20",3,1,6,5,0,0
WROC,2025-03-31 12:40:00,CENTISPACE,3,47,0.6339207931756817,0.581937295872396,0.33821851468878256,0.47356018904569075,0.25140516242354466,"90005, 90037, 90048","C08, C13, C14, C27, C28, C29, C30, C32, C33, C36, C38, C41, C45, E07, E08, E10, E12, E16, E18, E23, E24, E25, E26, E31, E33, G05, G07, G08, G10, G13, G15, G16, G18, G23, G26, G27, G29, G31, R02, R03, R04, R09, R11, R16, R18, R19, R20",13,9,12,13,0,0
HKSL,2025-03-31 12:40:30,CENTISPACE,6,49,0.6545267648197692,0.5949877364131128,0.3316276258739785,0.4939974941628635,0.2727542472326209,"90006, 90007, 90017, 90018, 90019, 90050","C06, C07, C08, C09, C10, C11, C13, C14, C16, C24, C25, C27, C28, C32, C33, C38, C39, C40, C41, C42, C43, E07, E08, E13, E15, E19, E21, E26, E29, E33, G05, G06, G11, G12, G13, G15, G18, G20, G23, G24, G29, G30, R02, R03, R04, R17, R18, R19, R24",12,7,9,21,0,0
HongKong1,2025-03-31 12:40:30,CENTISPACE,3,17,2.110071504281899,1.7516481049245693,0.9076857695097663,1.4981247035261445,1.176490828564609,"90007, 90017, 90019","C06, C10, C11, C16, C28, C39, C41, C43, E07, E13, E29, G11, G15, G24, G29, R04, R17",4,2,3,8,0,0
HongKong2,2025-03-31 12:40:30,CENTISPACE,2,24,1.681929580085316,1.4306856744777074,0.7222346890140025,1.2350054870892597,0.884322120728773,"90017, 90019","C06, C07, C10, C11, C16, C25, C28, C33, C38, C39, C41, C43, E07, E26, E29, G05, G13, G15, G24, G29, R03, R17, R18, R24",5,4,3,12,0,0
Neony,2025-03-31 12:40:30,CENTISPACE,0,6,13.70570710990473,10.34088168920693,4.353725920145799,9.37970707018219,8.995141648263127,,"C27, E18, E31, E33, G18, R19",1,1,3,1,0,0
UPWr,2025-03-31 12:40:30,CENTISPACE,0,15,2.0721797067249015,1.8269580706174293,1.3431752759761528,1.238408644107649,0.9778307344159004,,"C13, C27, C29, C30, C36, E10, E12, E18, E26, E31, E33, G16, G18, G26, R20",3,1,6,5,0,0
WROC,2025-03-31 12:40:30,CENTISPACE,3,47,0.633792288688596,0.5817447556350742,0.33822574288436424,0.4733183997683083,0.25152674707119427,"90005, 90037, 90048","C08, C13, C14, C27, C28, C29, C30, C32, C33, C36, C38, C41, C45, E07, E08, E10, E12, E16, E18, E23, E24, E25, E26, E31, E33, G05, G07, G08, G10, G13, G15, G16, G18, G23, G26, G27, G29, G31, R02, R03, R04, R09, R11, R16, R18, R19, R20",13,9,12,13,0,0
HKSL,2025-03-31 12:41:00,CENTISPACE,6,49,0.6575528671639288,0.5977768795957372,0.33270053363523183,0.49663623780192334,0.2739316983050461,"90006, 90007, 90017, 90018, 90019, 90050","C06, C07, C08, C09, C10, C11, C13, C14, C16, C24, C25, C27, C28, C32, C33, C38, C39, C40, C41, C42, C43, E07, E08, E13, E15, E19, E21, E26, E29, E33, G05, G06, G11, G12, G13, G15, G18, G20, G23, G24, G29, G30, R02, R03, R04, R17, R18, R19, R24",12,7,9,21,0,0
HongKong1,2025-03-31 12:41:00,CENTISPACE,3,17,2.120874296038103,1.76423825963351,0.8932132068564542,1.5214160521868716,1.1771028599236524,"90007, 90017, 90019","C06, C10, C11, C16, C28, C39, C41, C43, E07, E13, E29, G11, G15, G24, G29, R04, R17",4,2,3,8,0,0
HongKong2,2025-03-31 12:41:00,CENTISPACE,2,24,1.7612714444531237,1.4947904589983079,0.7354267917450893,1.301363112392501,0.9314926648844962,"90017, 90019","C06, C07, C10, C11, C16, C25, C28, C33, C38, C39, C41, C43, E07, E26, E29, G05, G13, G15, G24, G29, R03, R17, R18, R24",5,4,3,12,0,0
Neony,2025-03-31 12:41:00,CENTISPACE,0,6,13.603005385540312,10.273699423490742,4.383516276774627,9.291592161491264,8.91587660719936,,"C27, E18, E31, E33, G18, R19",1,1,3,1,0,0
UPWr,2025-03-31 12:41:00,CENTISPACE,0,15,2.0735757601317433,1.8277350401362396,1.3412946204232745,1.241589351663989,0.9793370492655299,,"C13, C27, C29, C30, C36, E10, E12, E18, E26, E31, E33, G16, G18, G26, R20",3,1,6,5,0,0
WROC,2025-03-31 12:41:00,CENTISPACE,2,47,0.6513602940760757,0.5960622950537384,0.34518123774177895,0.485942561107569,0.26264038743906426,"90005, 90048","C08, C13, C14, C27, C28, C29, C30, C32, C33, C36, C38, C41, C45, E07, E08, E10, E12, E16, E18, E23, E24, E25, E26, E31, E33, G05, G07, G08, G10, G13, G15, G16, G18, G23, G26, G27, G29, G31, R02, R03, R04, R09, R11, R16, R18, R19, R20",13,9,12,13,0,0
HKSL,2025-03-31 12:41:30,CENTISPACE,5,49,0.6782395460988322,0.6153045870267936,0.34051955808274714,0.512490161251261,0.2853228821460645,"90006, 90007, 90017, 90019, 90050","C06, C07, C08, C09, C10, C11, C13, C14, C16, C24, C25, C27, C28, C32, C33, C38, C39, C40, C41, C42, C43, E07, E08, E13, E15, E19, E21, E26, E29, E33, G05, G06, G11, G12, G13, G15, G18, G20, G23, G24, G29, G30, R02, R03, R04, R17, R18, R19, R24",12,7,9,21,0,0
HongKong1,2025-03-31 12:41:30,CENTISPACE,3,17,2.108649833133001,1.7575961463740823,0.8742257376053415,1.5247536107376238,1.165014980600167,"90007, 90017, 90019","C06, C10, C11, C16, C28, C39, C41, C43, E07, E13, E29, G11, G15, G24, G29, R04, R17",4,2,3,8,0,0
HongKong2,2025-03-31 12:41:30,CENTISPACE,1,24,1.8685125317122797,1.5881714846287458,0.7843066997276058,1.380996620325432,0.9844035841960139,90017,"C06, C07, C10, C11, C16, C25, C28, C33, C38, C39, C41, C43, E07, E26, E29, G05, G13, G15, G24, G29, R03, R17, R18, R24",5,4,3,12,0,0
Neony,2025-03-31 12:41:30,CENTISPACE,0,6,13.502218589328653,10.207899786155991,4.412968712808575,9.204722982468086,8.837912015278759,,"C27, E18, E31, E33, G18, R19",1,1,3,1,0,0
UPWr,2025-03-31 12:41:30,CENTISPACE,1,15,1.8467358628613382,1.663897883127097,1.3139398714993595,1.0208418974351907,0.8011723795185259,90047,"C13, C27, C29, C30, C36, E10, E12, E18, E26, E31, E33, G16, G18, G26, R20",3,1,6,5,0,0
WROC,2025-03-31 12:41:30,CENTISPACE,3,47,0.6324959826545827,0.5807697857006069,0.33891551266082337,0.4716246593007835,0.25051471831303124,"90005, 90047, 90048","C08, C13, C14, C27, C28, C29, C30, C32, C33, C36, C38, C41, C45, E07, E08, E10, E12, E16, E18, E23, E24, E25, E26, E31, E33, G05, G07, G08, G10, G13, G15, G16, G18, G23, G26, G27, G29, G31, R02, R03, R04, R09, R11, R16, R18, R19, R20",13,9,12,13,0,0
